Date,Stock Name,Trend,Tweet
2022-03-10,INTC,0,83
2022-03-10,BA,1,83
2022-03-10,BX,1,83
2022-03-10,NOC,0,83
2022-03-10,PYPL,0,83
2022-03-10,ENPH,0,83
2022-03-10,NIO,0,83
2022-03-10,ZS,0,83
2022-03-10,XPEV,0,83
2022-03-11,TSLA,0,42
2022-03-11,MSFT,0,42
2022-03-11,PG,0,42
2022-03-11,META,0,42
2022-03-11,AMZN,0,42
2022-03-11,GOOG,0,42
2022-03-11,AMD,0,42
2022-03-11,AAPL,0,42
2022-03-11,NFLX,0,42
2022-03-11,TSM,0,42
2022-03-11,KO,0,42
2022-03-11,F,0,42
2022-03-11,COST,0,42
2022-03-11,DIS,0,42
2022-03-11,VZ,0,42
2022-03-11,CRM,0,42
2022-03-11,INTC,0,42
2022-03-11,BA,0,42
2022-03-11,BX,0,42
2022-03-11,NOC,0,42
2022-03-11,PYPL,0,42
2022-03-11,ENPH,0,42
2022-03-11,NIO,0,42
2022-03-11,ZS,0,42
2022-03-11,XPEV,0,42
2022-03-14,TSLA,0,27
2022-03-14,MSFT,0,27
2022-03-14,PG,1,27
2022-03-14,META,0,27
2022-03-14,AMZN,0,27
2022-03-14,GOOG,0,27
2022-03-14,AMD,0,27
2022-03-14,AAPL,0,27
2022-03-14,NFLX,0,27
2022-03-14,TSM,0,27
2022-03-14,KO,1,27
2022-03-14,F,0,27
2022-03-14,COST,0,27
2022-03-14,DIS,0,27
2022-03-14,VZ,0,27
2022-03-14,CRM,0,27
2022-03-14,INTC,0,27
2022-03-14,BA,0,27
2022-03-14,BX,0,27
2022-03-14,NOC,1,27
2022-03-14,PYPL,1,27
2022-03-14,ENPH,0,27
2022-03-14,NIO,0,27
2022-03-14,ZS,0,27
2022-03-14,XPEV,0,27
2022-03-15,TSLA,1,35
2022-03-15,MSFT,1,35
2022-03-15,PG,1,35
2022-03-15,META,1,35
2022-03-15,AMZN,1,35
2022-03-15,GOOG,1,35
2022-03-15,AMD,1,35
2022-03-15,AAPL,1,35
2022-03-15,NFLX,1,35
2022-03-15,TSM,1,35
2022-03-15,KO,1,35
2022-03-15,F,1,35
2022-03-15,COST,1,35
2022-03-15,DIS,1,35
2022-03-15,VZ,1,35
2022-03-15,CRM,0,35
2022-03-15,INTC,1,35
2022-03-15,BA,1,35
2022-03-15,BX,0,35
2022-03-15,NOC,1,35
2022-03-15,PYPL,1,35
2022-03-15,ENPH,1,35
2022-03-15,NIO,1,35
2022-03-15,ZS,1,35
2022-03-15,XPEV,1,35
2022-03-16,TSLA,1,63
2022-03-16,MSFT,1,63
2022-03-16,PG,0,63
2022-03-16,META,1,63
2022-03-16,AMZN,1,63
2022-03-16,GOOG,1,63
2022-03-16,AMD,1,63
2022-03-16,AAPL,1,63
2022-03-16,NFLX,1,63
2022-03-16,TSM,1,63
2022-03-16,KO,0,63
2022-03-16,F,1,63
2022-03-16,COST,0,63
2022-03-16,DIS,1,63
2022-03-16,VZ,0,63
2022-03-16,CRM,1,63
2022-03-16,INTC,1,63
2022-03-16,BA,1,63
2022-03-16,BX,1,63
2022-03-16,NOC,0,63
2022-03-16,PYPL,1,63
2022-03-16,ENPH,1,63
2022-03-16,NIO,1,63
2022-03-16,ZS,1,63
2022-03-16,XPEV,1,63
2022-03-17,TSLA,1,18
2022-03-17,MSFT,1,18
2022-03-17,PG,1,18
2022-03-17,META,1,18
2022-03-17,AMZN,1,18
2022-03-17,GOOG,1,18
2022-03-17,AMD,0,18
2022-03-17,AAPL,1,18
2022-03-17,NFLX,1,18
2022-03-17,TSM,1,18
2022-03-17,KO,1,18
2022-03-17,F,1,18
2022-03-17,COST,1,18
2022-03-17,DIS,1,18
2022-03-17,VZ,0,18
2022-03-17,CRM,1,18
2022-03-17,INTC,1,18
2022-03-17,BA,1,18
2022-03-17,BX,1,18
2022-03-17,NOC,0,18
2022-03-17,PYPL,1,18
2022-03-17,ENPH,1,18
2022-03-17,NIO,1,18
2022-03-17,ZS,1,18
2022-03-17,XPEV,0,18
2022-03-18,TSLA,1,69
2022-03-18,MSFT,1,69
2022-03-18,PG,0,69
2022-03-18,META,1,69
2022-03-18,AMZN,1,69
2022-03-18,GOOG,1,69
2022-03-18,AMD,1,69
2022-03-18,AAPL,1,69
2022-03-18,NFLX,1,69
2022-03-18,TSM,1,69
2022-03-18,KO,0,69
2022-03-18,F,1,69
2022-03-18,COST,1,69
2022-03-18,DIS,1,69
2022-03-18,VZ,0,69
2022-03-18,CRM,1,69
2022-03-18,INTC,1,69
2022-03-18,BA,1,69
2022-03-18,BX,1,69
2022-03-18,NOC,0,69
2022-03-18,PYPL,1,69
2022-03-18,ENPH,1,69
2022-03-18,NIO,1,69
2022-03-18,ZS,1,69
2022-03-18,XPEV,1,69
2022-03-21,TSLA,1,53
2022-03-21,MSFT,1,53
2022-03-21,PG,1,53
2022-03-21,META,0,53
2022-03-21,AMZN,1,53
2022-03-21,GOOG,0,53
2022-03-21,AMD,1,53
2022-03-21,AAPL,1,53
2022-03-21,NFLX,0,53
2022-03-21,TSM,1,53
2022-03-21,KO,1,53
2022-03-21,F,0,53
2022-03-21,COST,0,53
2022-03-21,DIS,0,53
2022-03-21,VZ,0,53
2022-03-21,CRM,0,53
2022-03-21,INTC,0,53
2022-03-21,BA,1,53
2022-03-21,BX,1,53
2022-03-21,NOC,1,53
2022-03-21,PYPL,0,53
2022-03-21,ENPH,1,53
2022-03-21,NIO,0,53
2022-03-21,ZS,1,53
2022-03-21,XPEV,0,53
2022-03-22,TSLA,1,72
2022-03-22,MSFT,1,72
2022-03-22,PG,0,72
2022-03-22,META,1,72
2022-03-22,AMZN,1,72
2022-03-22,GOOG,1,72
2022-03-22,AMD,0,72
2022-03-22,AAPL,1,72
2022-03-22,NFLX,1,72
2022-03-22,TSM,1,72
2022-03-22,KO,0,72
2022-03-22,F,1,72
2022-03-22,COST,1,72
2022-03-22,DIS,1,72
2022-03-22,VZ,0,72
2022-03-22,CRM,1,72
2022-03-22,INTC,1,72
2022-03-22,BA,1,72
2022-03-22,BX,1,72
2022-03-22,NOC,0,72
2022-03-22,PYPL,1,72
2022-03-22,ENPH,1,72
2022-03-22,NIO,1,72
2022-03-22,ZS,1,72
2022-03-22,XPEV,1,72
2022-03-23,TSLA,1,37
2022-03-23,MSFT,0,37
2022-03-23,PG,0,37
2022-03-23,META,1,37
2022-03-23,AMZN,0,37
2022-03-23,GOOG,0,37
2022-03-23,AMD,0,37
2022-03-23,AAPL,1,37
2022-03-23,NFLX,0,37
2022-03-23,TSM,0,37
2022-03-23,KO,0,37
2022-03-23,F,0,37
2022-03-23,COST,0,37
2022-03-23,DIS,0,37
2022-03-23,VZ,0,37
2022-03-23,CRM,0,37
2022-03-23,INTC,0,37
2022-03-23,BA,0,37
2022-03-23,BX,0,37
2022-03-23,NOC,0,37
2022-03-23,PYPL,0,37
2022-03-23,ENPH,1,37
2022-03-23,NIO,1,37
2022-03-23,ZS,1,37
2022-03-23,XPEV,1,37
2022-03-24,TSLA,1,57
2022-03-24,MSFT,1,57
2022-03-24,PG,1,57
2022-03-24,META,1,57
2022-03-24,AMZN,0,57
2022-03-24,GOOG,1,57
2022-03-24,AMD,1,57
2022-03-24,AAPL,1,57
2022-03-24,NFLX,0,57
2022-03-24,TSM,1,57
2022-03-24,KO,1,57
2022-03-24,F,1,57
2022-03-24,COST,1,57
2022-03-24,DIS,1,57
2022-03-24,VZ,0,57
2022-03-24,CRM,1,57
2022-03-24,INTC,1,57
2022-03-24,BA,1,57
2022-03-24,BX,1,57
2022-03-24,NOC,1,57
2022-03-24,PYPL,1,57
2022-03-24,ENPH,1,57
2022-03-24,NIO,0,57
2022-03-24,ZS,1,57
2022-03-24,XPEV,1,57
2022-03-25,TSLA,1,53
2022-03-25,MSFT,0,53
2022-03-25,PG,1,53
2022-03-25,META,1,53
2022-03-25,AMZN,1,53
2022-03-25,GOOG,0,53
2022-03-25,AMD,0,53
2022-03-25,AAPL,1,53
2022-03-25,NFLX,0,53
2022-03-25,TSM,0,53
2022-03-25,KO,1,53
2022-03-25,F,0,53
2022-03-25,COST,0,53
2022-03-25,DIS,0,53
2022-03-25,VZ,1,53
2022-03-25,CRM,0,53
2022-03-25,INTC,1,53
2022-03-25,BA,1,53
2022-03-25,BX,0,53
2022-03-25,NOC,1,53
2022-03-25,PYPL,0,53
2022-03-25,ENPH,0,53
2022-03-25,NIO,0,53
2022-03-25,ZS,0,53
2022-03-25,XPEV,0,53
2022-03-28,TSLA,1,70
2022-03-28,MSFT,1,70
2022-03-28,PG,1,70
2022-03-28,META,1,70
2022-03-28,AMZN,1,70
2022-03-28,GOOG,1,70
2022-03-28,AMD,1,70
2022-03-28,AAPL,1,70
2022-03-28,NFLX,1,70
2022-03-28,TSM,1,70
2022-03-28,KO,1,70
2022-03-28,F,1,70
2022-03-28,COST,1,70
2022-03-28,DIS,0,70
2022-03-28,VZ,0,70
2022-03-28,CRM,1,70
2022-03-28,INTC,1,70
2022-03-28,BA,0,70
2022-03-28,BX,0,70
2022-03-28,NOC,0,70
2022-03-28,PYPL,1,70
2022-03-28,ENPH,1,70
2022-03-28,NIO,1,70
2022-03-28,ZS,1,70
2022-03-28,XPEV,0,70
2022-03-29,TSLA,0,65
2022-03-29,MSFT,1,65
2022-03-29,PG,1,65
2022-03-29,META,1,65
2022-03-29,AMZN,0,65
2022-03-29,GOOG,1,65
2022-03-29,AMD,1,65
2022-03-29,AAPL,1,65
2022-03-29,NFLX,1,65
2022-03-29,TSM,1,65
2022-03-29,KO,0,65
2022-03-29,F,1,65
2022-03-29,COST,1,65
2022-03-29,DIS,1,65
2022-03-29,VZ,0,65
2022-03-29,CRM,1,65
2022-03-29,INTC,1,65
2022-03-29,BA,1,65
2022-03-29,BX,1,65
2022-03-29,NOC,1,65
2022-03-29,PYPL,1,65
2022-03-29,ENPH,1,65
2022-03-29,NIO,1,65
2022-03-29,ZS,1,65
2022-03-29,XPEV,1,65
2022-03-30,TSLA,1,33
2022-03-30,MSFT,1,33
2022-03-30,PG,1,33
2022-03-30,META,0,33
2022-03-30,AMZN,0,33
2022-03-30,GOOG,0,33
2022-03-30,AMD,0,33
2022-03-30,AAPL,0,33
2022-03-30,NFLX,0,33
2022-03-30,TSM,0,33
2022-03-30,KO,1,33
2022-03-30,F,0,33
2022-03-30,COST,1,33
2022-03-30,DIS,0,33
2022-03-30,VZ,1,33
2022-03-30,CRM,0,33
2022-03-30,INTC,0,33
2022-03-30,BA,1,33
2022-03-30,BX,0,33
2022-03-30,NOC,1,33
2022-03-30,PYPL,0,33
2022-03-30,ENPH,0,33
2022-03-30,NIO,1,33
2022-03-30,ZS,0,33
2022-03-30,XPEV,0,33
2022-03-31,TSLA,0,13
2022-03-31,MSFT,0,13
2022-03-31,PG,0,13
2022-03-31,META,0,13
2022-03-31,AMZN,0,13
2022-03-31,GOOG,0,13
2022-03-31,AMD,0,13
2022-03-31,AAPL,0,13
2022-03-31,NFLX,0,13
2022-03-31,TSM,0,13
2022-03-31,KO,0,13
2022-03-31,F,0,13
2022-03-31,COST,0,13
2022-03-31,DIS,0,13
2022-03-31,VZ,0,13
2022-03-31,CRM,0,13
2022-03-31,INTC,0,13
2022-03-31,BA,0,13
2022-03-31,BX,0,13
2022-03-31,NOC,0,13
2022-03-31,PYPL,0,13
2022-03-31,ENPH,1,13
2022-03-31,NIO,0,13
2022-03-31,ZS,1,13
2022-03-31,XPEV,0,13
2022-04-01,TSLA,1,37
2022-04-01,MSFT,1,37
2022-04-01,PG,1,37
2022-04-01,META,1,37
2022-04-01,AMZN,0,37
2022-04-01,GOOG,1,37
2022-04-01,AMD,0,37
2022-04-01,AAPL,1,37
2022-04-01,NFLX,0,37
2022-04-01,TSM,0,37
2022-04-01,KO,1,37
2022-04-01,F,0,37
2022-04-01,COST,0,37
2022-04-01,DIS,0,37
2022-04-01,VZ,1,37
2022-04-01,CRM,0,37
2022-04-01,INTC,0,37
2022-04-01,BA,0,37
2022-04-01,BX,1,37
2022-04-01,NOC,1,37
2022-04-01,PYPL,1,37
2022-04-01,ENPH,1,37
2022-04-01,NIO,0,37
2022-04-01,ZS,1,37
2022-04-01,XPEV,0,37
2022-04-04,TSLA,1,86
2022-04-04,MSFT,1,86
2022-04-04,PG,1,86
2022-04-04,META,1,86
2022-04-04,AMZN,1,86
2022-04-04,GOOG,1,86
2022-04-04,AMD,1,86
2022-04-04,AAPL,1,86
2022-04-04,NFLX,1,86
2022-04-04,TSM,1,86
2022-04-04,KO,0,86
2022-04-04,F,0,86
2022-04-04,COST,1,86
2022-04-04,DIS,1,86
2022-04-04,VZ,1,86
2022-04-04,CRM,1,86
2022-04-04,INTC,1,86
2022-04-04,BA,1,86
2022-04-04,BX,1,86
2022-04-04,NOC,0,86
2022-04-04,PYPL,1,86
2022-04-04,ENPH,1,86
2022-04-04,NIO,1,86
2022-04-04,ZS,1,86
2022-04-04,XPEV,1,86
2022-04-05,TSLA,0,62
2022-04-05,MSFT,0,62
2022-04-05,PG,1,62
2022-04-05,META,0,62
2022-04-05,AMZN,0,62
2022-04-05,GOOG,0,62
2022-04-05,AMD,0,62
2022-04-05,AAPL,0,62
2022-04-05,NFLX,0,62
2022-04-05,TSM,0,62
2022-04-05,KO,1,62
2022-04-05,F,0,62
2022-04-05,COST,1,62
2022-04-05,DIS,0,62
2022-04-05,VZ,1,62
2022-04-05,CRM,0,62
2022-04-05,INTC,0,62
2022-04-05,BA,0,62
2022-04-05,BX,0,62
2022-04-05,NOC,1,62
2022-04-05,PYPL,0,62
2022-04-05,ENPH,0,62
2022-04-05,NIO,0,62
2022-04-05,ZS,0,62
2022-04-05,XPEV,0,62
2022-04-06,TSLA,0,-6
2022-04-06,MSFT,0,-6
2022-04-06,PG,1,-6
2022-04-06,META,0,-6
2022-04-06,AMZN,0,-6
2022-04-06,GOOG,0,-6
2022-04-06,AMD,0,-6
2022-04-06,AAPL,0,-6
2022-04-06,NFLX,0,-6
2022-04-06,TSM,1,-6
2022-04-06,KO,1,-6
2022-04-06,F,0,-6
2022-04-06,COST,1,-6
2022-04-06,DIS,0,-6
2022-04-06,VZ,1,-6
2022-04-06,CRM,0,-6
2022-04-06,INTC,1,-6
2022-04-06,BA,0,-6
2022-04-06,BX,0,-6
2022-04-06,NOC,1,-6
2022-04-06,PYPL,0,-6
2022-04-06,ENPH,0,-6
2022-04-06,NIO,0,-6
2022-04-06,ZS,0,-6
2022-04-06,XPEV,1,-6
2022-04-07,TSLA,1,33
2022-04-07,MSFT,1,33
2022-04-07,PG,1,33
2022-04-07,META,0,33
2022-04-07,AMZN,0,33
2022-04-07,GOOG,0,33
2022-04-07,AMD,0,33
2022-04-07,AAPL,1,33
2022-04-07,NFLX,0,33
2022-04-07,TSM,1,33
2022-04-07,KO,1,33
2022-04-07,F,0,33
2022-04-07,COST,1,33
2022-04-07,DIS,0,33
2022-04-07,VZ,1,33
2022-04-07,CRM,1,33
2022-04-07,INTC,1,33
2022-04-07,BA,0,33
2022-04-07,BX,0,33
2022-04-07,NOC,1,33
2022-04-07,PYPL,1,33
2022-04-07,ENPH,1,33
2022-04-07,NIO,0,33
2022-04-07,ZS,1,33
2022-04-07,XPEV,0,33
2022-04-08,TSLA,0,38
2022-04-08,MSFT,0,38
2022-04-08,PG,1,38
2022-04-08,META,0,38
2022-04-08,AMZN,0,38
2022-04-08,GOOG,0,38
2022-04-08,AMD,0,38
2022-04-08,AAPL,0,38
2022-04-08,NFLX,0,38
2022-04-08,TSM,0,38
2022-04-08,KO,1,38
2022-04-08,F,1,38
2022-04-08,COST,0,38
2022-04-08,DIS,0,38
2022-04-08,VZ,1,38
2022-04-08,CRM,0,38
2022-04-08,INTC,0,38
2022-04-08,BA,0,38
2022-04-08,BX,0,38
2022-04-08,NOC,0,38
2022-04-08,PYPL,0,38
2022-04-08,ENPH,0,38
2022-04-08,NIO,0,38
2022-04-08,ZS,0,38
2022-04-08,XPEV,0,38
2022-04-11,TSLA,0,10
2022-04-11,MSFT,0,10
2022-04-11,PG,0,10
2022-04-11,META,0,10
2022-04-11,AMZN,0,10
2022-04-11,GOOG,0,10
2022-04-11,AMD,0,10
2022-04-11,AAPL,0,10
2022-04-11,NFLX,0,10
2022-04-11,TSM,0,10
2022-04-11,KO,0,10
2022-04-11,F,1,10
2022-04-11,COST,0,10
2022-04-11,DIS,1,10
2022-04-11,VZ,1,10
2022-04-11,CRM,1,10
2022-04-11,INTC,0,10
2022-04-11,BA,1,10
2022-04-11,BX,0,10
2022-04-11,NOC,0,10
2022-04-11,PYPL,1,10
2022-04-11,ENPH,0,10
2022-04-11,NIO,1,10
2022-04-11,ZS,1,10
2022-04-11,XPEV,1,10
2022-04-12,TSLA,0,16
2022-04-12,MSFT,0,16
2022-04-12,PG,0,16
2022-04-12,META,0,16
2022-04-12,AMZN,0,16
2022-04-12,GOOG,0,16
2022-04-12,AMD,0,16
2022-04-12,AAPL,0,16
2022-04-12,NFLX,0,16
2022-04-12,TSM,0,16
2022-04-12,KO,1,16
2022-04-12,F,0,16
2022-04-12,COST,0,16
2022-04-12,DIS,0,16
2022-04-12,VZ,0,16
2022-04-12,CRM,0,16
2022-04-12,INTC,0,16
2022-04-12,BA,1,16
2022-04-12,BX,0,16
2022-04-12,NOC,0,16
2022-04-12,PYPL,0,16
2022-04-12,ENPH,0,16
2022-04-12,NIO,0,16
2022-04-12,ZS,0,16
2022-04-12,XPEV,0,16
2022-04-13,TSLA,1,33
2022-04-13,MSFT,1,33
2022-04-13,PG,1,33
2022-04-13,META,1,33
2022-04-13,AMZN,1,33
2022-04-13,GOOG,1,33
2022-04-13,AMD,1,33
2022-04-13,AAPL,1,33
2022-04-13,NFLX,1,33
2022-04-13,TSM,1,33
2022-04-13,KO,1,33
2022-04-13,F,1,33
2022-04-13,COST,1,33
2022-04-13,DIS,1,33
2022-04-13,VZ,1,33
2022-04-13,CRM,1,33
2022-04-13,INTC,1,33
2022-04-13,BA,1,33
2022-04-13,BX,1,33
2022-04-13,NOC,0,33
2022-04-13,PYPL,1,33
2022-04-13,ENPH,1,33
2022-04-13,NIO,1,33
2022-04-13,ZS,1,33
2022-04-13,XPEV,1,33
2022-04-14,TSLA,0,15
2022-04-14,MSFT,0,15
2022-04-14,PG,0,15
2022-04-14,META,0,15
2022-04-14,AMZN,0,15
2022-04-14,GOOG,0,15
2022-04-14,AMD,0,15
2022-04-14,AAPL,0,15
2022-04-14,NFLX,0,15
2022-04-14,TSM,0,15
2022-04-14,KO,1,15
2022-04-14,F,0,15
2022-04-14,COST,0,15
2022-04-14,DIS,0,15
2022-04-14,VZ,0,15
2022-04-14,CRM,0,15
2022-04-14,INTC,0,15
2022-04-14,BA,0,15
2022-04-14,BX,0,15
2022-04-14,NOC,0,15
2022-04-14,PYPL,0,15
2022-04-14,ENPH,0,15
2022-04-14,NIO,0,15
2022-04-14,ZS,0,15
2022-04-14,XPEV,1,15
2022-04-18,TSLA,1,30
2022-04-18,MSFT,1,30
2022-04-18,PG,0,30
2022-04-18,META,1,30
2022-04-18,AMZN,1,30
2022-04-18,GOOG,1,30
2022-04-18,AMD,1,30
2022-04-18,AAPL,1,30
2022-04-18,NFLX,0,30
2022-04-18,TSM,1,30
2022-04-18,KO,0,30
2022-04-18,F,1,30
2022-04-18,COST,0,30
2022-04-18,DIS,0,30
2022-04-18,VZ,0,30
2022-04-18,CRM,0,30
2022-04-18,INTC,1,30
2022-04-18,BA,0,30
2022-04-18,BX,0,30
2022-04-18,NOC,0,30
2022-04-18,PYPL,0,30
2022-04-18,ENPH,1,30
2022-04-18,NIO,0,30
2022-04-18,ZS,0,30
2022-04-18,XPEV,0,30
2022-04-19,TSLA,1,87
2022-04-19,MSFT,1,87
2022-04-19,PG,1,87
2022-04-19,META,1,87
2022-04-19,AMZN,1,87
2022-04-19,GOOG,1,87
2022-04-19,AMD,1,87
2022-04-19,AAPL,1,87
2022-04-19,NFLX,1,87
2022-04-19,TSM,1,87
2022-04-19,KO,1,87
2022-04-19,F,1,87
2022-04-19,COST,1,87
2022-04-19,DIS,1,87
2022-04-19,VZ,1,87
2022-04-19,CRM,1,87
2022-04-19,INTC,1,87
2022-04-19,BA,1,87
2022-04-19,BX,1,87
2022-04-19,NOC,0,87
2022-04-19,PYPL,1,87
2022-04-19,ENPH,1,87
2022-04-19,NIO,1,87
2022-04-19,ZS,1,87
2022-04-19,XPEV,1,87
2022-04-20,TSLA,0,169
2022-04-20,MSFT,0,169
2022-04-20,PG,1,169
2022-04-20,META,0,169
2022-04-20,AMZN,0,169
2022-04-20,GOOG,0,169
2022-04-20,AMD,0,169
2022-04-20,AAPL,0,169
2022-04-20,NFLX,0,169
2022-04-20,TSM,0,169
2022-04-20,KO,1,169
2022-04-20,F,0,169
2022-04-20,COST,1,169
2022-04-20,DIS,0,169
2022-04-20,VZ,1,169
2022-04-20,CRM,0,169
2022-04-20,INTC,0,169
2022-04-20,BA,0,169
2022-04-20,BX,1,169
2022-04-20,NOC,0,169
2022-04-20,PYPL,0,169
2022-04-20,ENPH,0,169
2022-04-20,NIO,0,169
2022-04-20,ZS,0,169
2022-04-20,XPEV,0,169
2022-04-21,TSLA,0,57
2022-04-21,MSFT,0,57
2022-04-21,PG,0,57
2022-04-21,META,0,57
2022-04-21,AMZN,0,57
2022-04-21,GOOG,0,57
2022-04-21,AMD,0,57
2022-04-21,AAPL,0,57
2022-04-21,NFLX,0,57
2022-04-21,TSM,0,57
2022-04-21,KO,1,57
2022-04-21,F,0,57
2022-04-21,COST,0,57
2022-04-21,DIS,0,57
2022-04-21,VZ,1,57
2022-04-21,CRM,0,57
2022-04-21,INTC,0,57
2022-04-21,BA,0,57
2022-04-21,BX,0,57
2022-04-21,NOC,0,57
2022-04-21,PYPL,0,57
2022-04-21,ENPH,0,57
2022-04-21,NIO,0,57
2022-04-21,ZS,0,57
2022-04-21,XPEV,0,57
2022-04-22,TSLA,0,63
2022-04-22,MSFT,0,63
2022-04-22,PG,0,63
2022-04-22,META,0,63
2022-04-22,AMZN,0,63
2022-04-22,GOOG,0,63
2022-04-22,AMD,0,63
2022-04-22,AAPL,0,63
2022-04-22,NFLX,0,63
2022-04-22,TSM,0,63
2022-04-22,KO,0,63
2022-04-22,F,0,63
2022-04-22,COST,0,63
2022-04-22,DIS,0,63
2022-04-22,VZ,0,63
2022-04-22,CRM,0,63
2022-04-22,INTC,0,63
2022-04-22,BA,0,63
2022-04-22,BX,0,63
2022-04-22,NOC,1,63
2022-04-22,PYPL,0,63
2022-04-22,ENPH,0,63
2022-04-22,NIO,0,63
2022-04-22,ZS,0,63
2022-04-22,XPEV,0,63
2022-04-25,TSLA,1,69
2022-04-25,MSFT,1,69
2022-04-25,PG,1,69
2022-04-25,META,1,69
2022-04-25,AMZN,1,69
2022-04-25,GOOG,1,69
2022-04-25,AMD,1,69
2022-04-25,AAPL,1,69
2022-04-25,NFLX,0,69
2022-04-25,TSM,1,69
2022-04-25,KO,0,69
2022-04-25,F,1,69
2022-04-25,COST,0,69
2022-04-25,DIS,1,69
2022-04-25,VZ,0,69
2022-04-25,CRM,1,69
2022-04-25,INTC,1,69
2022-04-25,BA,1,69
2022-04-25,BX,1,69
2022-04-25,NOC,1,69
2022-04-25,PYPL,1,69
2022-04-25,ENPH,1,69
2022-04-25,NIO,1,69
2022-04-25,ZS,1,69
2022-04-25,XPEV,1,69
2022-04-26,TSLA,0,62
2022-04-26,MSFT,0,62
2022-04-26,PG,0,62
2022-04-26,META,0,62
2022-04-26,AMZN,0,62
2022-04-26,GOOG,0,62
2022-04-26,AMD,0,62
2022-04-26,AAPL,0,62
2022-04-26,NFLX,0,62
2022-04-26,TSM,0,62
2022-04-26,KO,0,62
2022-04-26,F,0,62
2022-04-26,COST,0,62
2022-04-26,DIS,0,62
2022-04-26,VZ,0,62
2022-04-26,CRM,0,62
2022-04-26,INTC,0,62
2022-04-26,BA,0,62
2022-04-26,BX,0,62
2022-04-26,NOC,0,62
2022-04-26,PYPL,0,62
2022-04-26,ENPH,0,62
2022-04-26,NIO,0,62
2022-04-26,ZS,0,62
2022-04-26,XPEV,0,62
2022-04-27,TSLA,0,92
2022-04-27,MSFT,1,92
2022-04-27,PG,0,92
2022-04-27,META,1,92
2022-04-27,AMZN,0,92
2022-04-27,GOOG,1,92
2022-04-27,AMD,1,92
2022-04-27,AAPL,1,92
2022-04-27,NFLX,0,92
2022-04-27,TSM,0,92
2022-04-27,KO,1,92
2022-04-27,F,1,92
2022-04-27,COST,0,92
2022-04-27,DIS,0,92
2022-04-27,VZ,0,92
2022-04-27,CRM,1,92
2022-04-27,INTC,0,92
2022-04-27,BA,0,92
2022-04-27,BX,0,92
2022-04-27,NOC,0,92
2022-04-27,PYPL,0,92
2022-04-27,ENPH,0,92
2022-04-27,NIO,1,92
2022-04-27,ZS,0,92
2022-04-27,XPEV,1,92
2022-04-28,TSLA,0,180
2022-04-28,MSFT,1,180
2022-04-28,PG,1,180
2022-04-28,META,1,180
2022-04-28,AMZN,1,180
2022-04-28,GOOG,1,180
2022-04-28,AMD,1,180
2022-04-28,AAPL,1,180
2022-04-28,NFLX,1,180
2022-04-28,TSM,1,180
2022-04-28,KO,1,180
2022-04-28,F,0,180
2022-04-28,COST,1,180
2022-04-28,DIS,1,180
2022-04-28,VZ,0,180
2022-04-28,CRM,1,180
2022-04-28,INTC,1,180
2022-04-28,BA,0,180
2022-04-28,BX,0,180
2022-04-28,NOC,1,180
2022-04-28,PYPL,1,180
2022-04-28,ENPH,0,180
2022-04-28,NIO,1,180
2022-04-28,ZS,1,180
2022-04-28,XPEV,0,180
2022-04-29,TSLA,0,0
2022-04-29,MSFT,0,0
2022-04-29,PG,0,0
2022-04-29,META,0,0
2022-04-29,AMZN,0,0
2022-04-29,GOOG,0,0
2022-04-29,AMD,0,0
2022-04-29,AAPL,0,0
2022-04-29,NFLX,0,0
2022-04-29,TSM,0,0
2022-04-29,KO,0,0
2022-04-29,F,0,0
2022-04-29,COST,0,0
2022-04-29,DIS,0,0
2022-04-29,VZ,0,0
2022-04-29,CRM,0,0
2022-04-29,INTC,0,0
2022-04-29,BA,0,0
2022-04-29,BX,0,0
2022-04-29,NOC,0,0
2022-04-29,PYPL,0,0
2022-04-29,ENPH,0,0
2022-04-29,NIO,0,0
2022-04-29,ZS,0,0
2022-04-29,XPEV,0,0
2022-05-02,TSLA,1,43
2022-05-02,MSFT,1,43
2022-05-02,PG,0,43
2022-05-02,META,1,43
2022-05-02,AMZN,1,43
2022-05-02,GOOG,1,43
2022-05-02,AMD,1,43
2022-05-02,AAPL,1,43
2022-05-02,NFLX,1,43
2022-05-02,TSM,1,43
2022-05-02,KO,0,43
2022-05-02,F,1,43
2022-05-02,COST,0,43
2022-05-02,DIS,1,43
2022-05-02,VZ,0,43
2022-05-02,CRM,1,43
2022-05-02,INTC,1,43
2022-05-02,BA,1,43
2022-05-02,BX,1,43
2022-05-02,NOC,1,43
2022-05-02,PYPL,1,43
2022-05-02,ENPH,1,43
2022-05-02,NIO,1,43
2022-05-02,ZS,1,43
2022-05-02,XPEV,1,43
2022-05-03,TSLA,1,47
2022-05-03,MSFT,0,47
2022-05-03,PG,0,47
2022-05-03,META,1,47
2022-05-03,AMZN,1,47
2022-05-03,GOOG,1,47
2022-05-03,AMD,1,47
2022-05-03,AAPL,1,47
2022-05-03,NFLX,1,47
2022-05-03,TSM,1,47
2022-05-03,KO,0,47
2022-05-03,F,1,47
2022-05-03,COST,0,47
2022-05-03,DIS,0,47
2022-05-03,VZ,1,47
2022-05-03,CRM,1,47
2022-05-03,INTC,1,47
2022-05-03,BA,1,47
2022-05-03,BX,1,47
2022-05-03,NOC,1,47
2022-05-03,PYPL,0,47
